iteration,total_queries,loss,iter_time_s,total_time_s
1,202,0.036005,7.02,7.50
2,403,0.036775,6.98,14.58
3,604,0.036761,7.00,21.58
4,805,0.036856,7.01,28.59
5,1006,0.036418,7.01,35.60
6,1207,0.036330,7.00,42.60
7,1408,0.036263,7.03,49.63
8,1609,0.036267,7.00,56.63
9,1810,0.036025,7.04,63.67
10,2011,0.035939,6.98,70.65
11,2212,0.035823,6.99,77.74
12,2413,0.035574,7.02,84.85
13,2614,0.034825,7.02,91.95
14,2815,0.034305,6.99,99.04
15,3016,0.033468,6.99,106.11
16,3217,0.032516,7.03,113.23
17,3418,0.031644,7.04,120.36
18,3619,0.029741,7.04,127.49
19,3820,0.027360,7.00,134.58
20,4021,0.024370,7.00,141.67
21,4222,0.021745,7.01,148.78
22,4423,0.017065,7.06,155.93
23,4624,0.012643,7.01,163.03
24,4825,0.008690,7.06,170.18
25,5026,0.005099,7.05,177.32
26,5227,0.003723,7.02,184.43
27,5428,0.003641,6.99,191.51
28,5629,0.005444,6.99,198.59
29,5830,0.008747,6.99,205.59
30,6031,0.011628,7.01,212.60
31,6232,0.016272,6.95,219.55
32,6433,0.018989,7.03,226.58
33,6634,0.022181,7.00,233.59
34,6835,0.023503,7.02,240.61
35,7036,0.025197,7.03,247.65
36,7237,0.026536,6.99,254.64
37,7438,0.028625,6.96,261.60
38,7639,0.029047,7.00,268.61
39,7840,0.029517,7.00,275.61
40,8041,0.029240,7.01,282.63
41,8242,0.028590,7.02,289.65
42,8443,0.029674,7.00,296.65
43,8644,0.028713,7.00,303.64
44,8845,0.027804,6.99,310.64
45,9046,0.026348,7.04,317.67
46,9247,0.025342,7.00,324.68
47,9448,0.022368,7.04,331.72
48,9649,0.020864,6.96,338.68
49,9850,0.018837,7.03,345.72
50,10051,0.017681,7.02,352.74
51,10252,0.015465,6.98,359.72
52,10453,0.014863,7.04,366.76
53,10654,0.014832,6.98,373.75
54,10855,0.014977,7.02,380.78
55,11056,0.013883,6.98,387.76
56,11257,0.030943,7.00,394.76
57,11458,0.012744,7.01,401.78
58,11659,0.013358,7.01,408.80
59,11860,0.016320,7.00,415.79
60,12061,0.017462,7.05,422.85
61,12262,0.018656,7.00,429.85
62,12463,0.020394,7.00,436.85
63,12664,0.021776,6.98,443.83
64,12865,0.022856,7.00,450.83
65,13066,0.022628,7.04,457.88
66,13267,0.021957,7.03,464.91
67,13468,0.020474,6.97,471.89
68,13669,0.019588,6.98,478.87
69,13870,0.019958,7.02,485.89
70,14071,0.020420,6.99,492.88
71,14272,0.020663,6.98,499.86
72,14473,0.019584,7.07,506.93
73,14674,0.018638,7.04,513.97
74,14875,0.017768,7.03,521.00
75,15076,0.016122,6.97,527.98
76,15277,0.014750,7.05,535.03
77,15478,0.012028,7.05,542.07
78,15679,0.010398,7.01,549.09
79,15880,0.008857,7.03,556.12
80,16081,0.007389,7.00,563.12
81,16282,0.005839,7.03,570.16
82,16483,0.005173,7.00,577.16
83,16684,0.004214,6.99,584.15
84,16885,0.002979,7.02,591.17
85,17086,0.002292,6.97,598.24
86,17287,0.001669,7.02,605.34
87,17488,0.001405,7.02,612.46
88,17689,0.001217,7.01,619.55
89,17890,0.000927,7.00,626.64
90,18091,0.000785,7.03,633.76
91,18292,0.000655,7.01,640.85
92,18493,0.000556,7.03,647.97
93,18694,0.000685,7.06,655.12
94,18895,0.001001,7.01,662.13
95,19096,0.001412,7.02,669.15
96,19297,0.028456,7.08,676.24
97,19498,0.002599,7.00,683.24
98,19699,0.005495,7.03,690.28
99,19900,0.009322,7.03,697.32
100,20101,0.013292,6.99,704.31
101,20302,0.016505,7.01,711.33
102,20503,0.020076,7.01,718.34
103,20704,0.022788,6.98,725.33
104,20905,0.023937,7.00,732.33
105,21106,0.024491,7.01,739.34
106,21307,0.023145,7.00,746.34
107,21508,0.024173,6.96,753.31
108,21709,0.024269,7.01,760.32
109,21910,0.023852,7.00,767.33
110,22111,0.023198,6.98,774.31
111,22312,0.022464,7.06,781.37
112,22513,0.022022,7.02,788.39
113,22714,0.021083,7.06,795.45
114,22915,0.021024,6.97,802.42
115,23116,0.020377,6.99,809.42
116,23317,0.019321,7.01,816.43
117,23518,0.018158,7.04,823.47
118,23719,0.016998,7.00,830.47
119,23920,0.015819,7.08,837.56
120,24121,0.014633,7.03,844.58
121,24322,0.013540,7.05,851.64
122,24523,0.012421,7.00,858.64
123,24724,0.010262,6.95,865.59
124,24925,0.008540,7.02,872.61
125,25126,0.007559,7.01,879.62
126,25327,0.005882,7.02,886.65
127,25528,0.004566,7.00,893.65
128,25729,0.003733,7.06,900.71
129,25930,0.003161,7.04,907.76
130,26131,0.002576,7.01,914.77
131,26332,0.001919,6.99,921.77
132,26533,0.001574,6.97,928.74
133,26734,0.001329,7.02,935.76
134,26935,0.001518,6.96,942.72
135,27136,0.001448,7.01,949.73
136,27337,0.001560,7.01,956.74
137,27538,0.001693,6.98,963.72
138,27739,0.002669,6.98,970.71
139,27940,0.003417,7.02,977.73
140,28141,0.004960,7.01,984.74
141,28342,0.005946,7.00,991.74
142,28543,0.007210,6.98,998.72
143,28744,0.007807,6.96,1005.68
144,28945,0.007480,7.02,1012.71
145,29146,0.007796,6.99,1019.69
146,29347,0.008227,7.05,1026.75
147,29548,0.007506,7.00,1033.75
148,29749,0.007388,7.00,1040.75
149,29950,0.007130,7.00,1047.75
150,30151,0.006471,7.05,1054.80
